Date;Open;High;Low;Close;Adj Close;Volume;;Date;sentiment_polarity;sentiment_neg;sentiment_neu;sentiment_pos;news_count
7.05.2021;130.8500061;131.2599945;129.4799957;130.2100067;128.1955261;78973300;;13.05.2021;0.670533333;0.0274;0.8928;0.079933333;15
10.05.2021;129.4100037;129.5399933;126.8099976;126.8499985;124.8875198;88071200;;14.05.2021;0.459464286;0.04625;0.866571429;0.087357143;28
11.05.2021;123.5;126.2699966;122.7699966;125.9100037;123.9620743;126142800;;15.05.2021;0.299571429;0.055714286;0.864571429;0.079428571;7
12.05.2021;123.4000015;124.6399994;122.25;122.7699966;120.8706512;112172300;;16.05.2021;0.6525;0.02875;0.89;0.081;4
13.05.2021;124.5800018;126.1500015;124.2600021;124.9700012;123.0366211;105861300;;17.05.2021;0.463204545;0.042863636;0.868090909;0.089068182;44
14.05.2021;126.25;127.8899994;125.8499985;127.4499969;125.4782486;81918000;;18.05.2021;0.642242424;0.022727273;0.883939394;0.093272727;33
17.05.2021;126.8199997;126.9300003;125.1699982;126.2699966;124.3165054;74244600;;19.05.2021;0.42865625;0.04075;0.87115625;0.08821875;32
18.05.2021;126.5599976;126.9899979;124.7799988;124.8499985;122.9184723;63342900;;20.05.2021;0.448888889;0.025888889;0.88937037;0.084666667;27
19.05.2021;123.1600037;124.9199982;122.8600006;124.6900024;122.7609482;92612000;;21.05.2021;0.482581395;0.053651163;0.858465116;0.087883721;43
20.05.2021;125.2300034;127.7200012;125.0999985;127.3099976;125.3404007;76857100;;22.05.2021;0.635;0.0265;0.879;0.094333333;6
21.05.2021;127.8199997;128;125.2099991;125.4300003;123.4895096;79295400;;23.05.2021;-0.047;0.061;0.9065;0.032;2
24.05.2021;126.0100021;127.9400024;125.9400024;127.0999985;125.1336746;63092900;;24.05.2021;0.498709677;0.027870968;0.888483871;0.083709677;31
25.05.2021;127.8199997;128.3200073;126.3199997;126.9000015;124.9367599;72009500;;25.05.2021;0.583962963;0.046666667;0.840074074;0.113296296;27
26.05.2021;126.9599991;127.3899994;126.4199982;126.8499985;124.8875198;56575900;;26.05.2021;0.655296296;0.038814815;0.85437037;0.106888889;27
27.05.2021;126.4400024;127.6399994;125.0800018;125.2799988;123.3418274;94625600;;27.05.2021;0.817882353;0.021058824;0.837117647;0.141823529;17
28.05.2021;125.5699997;125.8000031;124.5500031;124.6100006;122.6821747;71311100;;28.05.2021;0.516944444;0.037444444;0.879777778;0.082611111;36
1.06.2021;125.0800018;125.3499985;123.9400024;124.2799988;122.3572922;67637100;;30.05.2021;0.556;0.03175;0.868;0.10025;4
2.06.2021;124.2799988;125.2399979;124.0500031;125.0599976;123.1252289;59278900;;31.05.2021;0.2288;0.0344;0.886;0.0796;5
3.06.2021;124.6800003;124.8499985;123.1299973;123.5400009;121.6287384;76229200;;1.06.2021;0.742722222;0.029388889;0.879944444;0.090888889;18
4.06.2021;124.0699997;126.1600037;123.8499985;125.8899994;123.9423828;75169300;;2.06.2021;0.593894737;0.039473684;0.857421053;0.103026316;38
7.06.2021;126.1699982;126.3199997;124.8300018;125.9000015;123.9522247;71057600;;3.06.2021;0.712;0.0292;0.861266667;0.1098;15
8.06.2021;126.5999985;128.4600067;126.2099991;126.7399979;124.7792358;74403800;;4.06.2021;0.524756757;0.029837838;0.868108108;0.102054054;37
9.06.2021;127.2099991;127.75;126.5199966;127.1299973;125.1632004;56877900;;5.06.2021;0.84775;0.00925;0.8375;0.15325;4
10.06.2021;127.0199966;128.1900024;125.9400024;126.1100006;124.1589737;71186400;;6.06.2021;0.386428571;0.064428571;0.776142857;0.159428571;7
11.06.2021;126.5299988;127.4400024;126.0999985;127.3499985;125.3797913;53522400;;7.06.2021;0.647217391;0.028507246;0.872130435;0.099347826;69
14.06.2021;127.8199997;130.5399933;127.0699997;130.4799957;128.4613647;96906500;;8.06.2021;0.616210526;0.036078947;0.867894737;0.095973684;38
15.06.2021;129.9400024;130.6000061;129.3899994;129.6399994;127.6343689;62746300;;9.06.2021;0.814111111;0.03162963;0.836148148;0.132111111;27
16.06.2021;130.3699951;130.8899994;128.4600067;130.1499939;128.1364899;91815000;;10.06.2021;0.41768;0.02484;0.89348;0.0818;25
17.06.2021;129.8000031;132.5500031;129.6499939;131.7899933;129.7510986;96721700;;11.06.2021;0.585848485;0.028393939;0.882757576;0.088848485;33
18.06.2021;130.7100067;131.5099945;130.2400055;130.4600067;128.4417114;108953300;;12.06.2021;0.8785;0.040166667;0.811666667;0.147666667;6
21.06.2021;130.3000031;132.4100037;129.2100067;132.3000031;130.2532349;79663300;;13.06.2021;0.325444444;0.048666667;0.859777778;0.091444444;9
22.06.2021;132.1300049;134.0800018;131.6199951;133.9799957;131.9072266;74783600;;14.06.2021;0.537030303;0.033878788;0.870181818;0.095818182;33
23.06.2021;133.7700043;134.3200073;133.2299957;133.6999969;131.6315613;60214200;;15.06.2021;0.673837838;0.026864865;0.880621622;0.092459459;37
24.06.2021;134.4499969;134.6399994;132.9299927;133.4100037;131.3460388;68711000;;16.06.2021;0.7925;0.02125;0.878361111;0.100305556;36
25.06.2021;133.4600067;133.8899994;132.8099976;133.1100006;131.0506744;70783700;;17.06.2021;0.688;0.0271;0.8741;0.0987;20
28.06.2021;133.4100037;135.25;133.3500061;134.7799988;132.6948395;62111300;;18.06.2021;0.792931034;0.020655172;0.861068966;0.118241379;29
29.06.2021;134.8000031;136.4900055;134.3500061;136.3300018;134.2208405;64556100;;19.06.2021;0.542;0.019;0.917;0.064;2
30.06.2021;136.1699982;137.4100037;135.8699951;136.9600067;134.8411407;63261400;;20.06.2021;0.129666667;0.0315;0.944833333;0.023333333;6
1.07.2021;136.6000061;137.3300018;135.7599945;137.2700043;135.1463318;52485800;;21.06.2021;0.589219512;0.026487805;0.875926829;0.097536585;41
2.07.2021;137.8999939;140;137.75;139.9600067;137.7947388;78852600;;22.06.2021;0.742282051;0.021589744;0.875794872;0.102692308;39
6.07.2021;140.0700073;143.1499939;140.0700073;142.0200043;139.8228302;108181800;;23.06.2021;0.581272727;0.031575758;0.865121212;0.103272727;33
7.07.2021;143.5399933;144.8899994;142.6600037;144.5700073;142.3334198;104911600;;24.06.2021;0.688704545;0.030181818;0.876;0.093795455;44
8.07.2021;141.5800018;144.0599976;140.6699982;143.2400055;141.0239868;105575500;;25.06.2021;0.576470588;0.043529412;0.860941176;0.095470588;17
9.07.2021;142.75;145.6499939;142.6499939;145.1100006;142.8650665;99890800;;26.06.2021;0.745111111;0.033777778;0.825555556;0.140777778;9
12.07.2021;146.2100067;146.3200073;144;144.5;142.2644653;76299700;;27.06.2021;0.702333333;0.003833333;0.859;0.137;6
13.07.2021;144.0299988;147.4600067;143.6300049;145.6399994;143.3868408;100827100;;28.06.2021;0.79564;0.0234;0.87428;0.10232;25
14.07.2021;148.1000061;149.5700073;147.6799927;149.1499939;146.842514;127050800;;29.06.2021;0.298027778;0.0305;0.891666667;0.077777778;36
15.07.2021;149.2400055;150;147.0899963;148.4799957;146.1828918;106820300;;30.06.2021;0.541485714;0.032885714;0.8518;0.115342857;35
16.07.2021;148.4600067;149.7599945;145.8800049;146.3899994;144.1252136;93251400;;1.07.2021;0.749129032;0.024741935;0.864548387;0.110903226;31
19.07.2021;143.75;144.0700073;141.6699982;142.4499969;140.24617;121434600;;2.07.2021;0.6377;0.0211;0.8777;0.10115;20
20.07.2021;143.4600067;147.1000061;142.9600067;146.1499939;143.8889313;96350000;;3.07.2021;0.72025;0.01;0.8825;0.10775;4
21.07.2021;145.5299988;146.1300049;144.6300049;145.3999939;143.1505585;74993500;;4.07.2021;0.608;0.0265;0.914;0.0595;2
22.07.2021;145.9400024;148.1999969;145.8099976;146.8000031;144.5288849;77338200;;5.07.2021;0.47675;0.07225;0.8255;0.1025;8
23.07.2021;147.5500031;148.7200012;146.9199982;148.5599976;146.2616577;71447400;;6.07.2021;0.318166667;0.065666667;0.855875;0.0785;24
26.07.2021;148.2700043;149.8300018;147.6999969;148.9900055;146.6849976;72434100;;7.07.2021;0.51221875;0.02603125;0.8470625;0.12684375;32
27.07.2021;149.1199951;149.2100067;145.5500031;146.7700043;144.4993744;104818600;;8.07.2021;0.0826;0.03805;0.8897;0.07215;20
28.07.2021;144.8099976;146.9700012;142.5399933;144.9799957;142.7370453;118931200;;9.07.2021;0.45684;0.0394;0.86528;0.09536;25
29.07.2021;144.6900024;146.5500031;144.5800018;145.6399994;143.3868408;56699500;;10.07.2021;0.429142857;0.042428571;0.853428571;0.104142857;7
30.07.2021;144.3800049;146.3300018;144.1100006;145.8600006;143.6034241;70440600;;11.07.2021;0.723666667;0.019333333;0.730666667;0.25;3
2.08.2021;146.3600006;146.9499969;145.25;145.5200043;143.2687073;62880000;;12.07.2021;0.622285714;0.02452381;0.876285714;0.099142857;21
3.08.2021;145.8099976;148.0399933;145.1799927;147.3600006;145.0802307;64786600;;13.07.2021;0.41225;0.034357143;0.884035714;0.081535714;28
4.08.2021;147.2700043;147.7899933;146.2799988;146.9499969;144.6765594;56368300;;14.07.2021;0.547603448;0.024810345;0.88787931;0.087344828;58
5.08.2021;146.9799957;147.8399963;146.1699982;147.0599976;144.7848358;46397700;;15.07.2021;0.6514;0.031433333;0.850766667;0.117833333;30
6.08.2021;146.3500061;147.1100006;145.6300049;146.1399994;144.0946655;54126800;;16.07.2021;0.648275862;0.030206897;0.881310345;0.088551724;29
9.08.2021;146.1999969;146.6999969;145.5200043;146.0899963;144.0453491;48908700;;17.07.2021;0.69775;0.02;0.855;0.125;4
10.08.2021;146.4400024;147.7100067;145.3000031;145.6000061;143.5622406;69023100;;18.07.2021;0.346333333;0.019666667;0.785666667;0.194666667;3
11.08.2021;146.0500031;146.7200012;145.5299988;145.8600006;143.8185883;48493500;;19.07.2021;0.627857143;0.036071429;0.859142857;0.104785714;14
12.08.2021;146.1900024;149.0500031;145.8399963;148.8899994;146.8061676;72282600;;20.07.2021;0.431657143;0.033771429;0.884057143;0.082114286;35
13.08.2021;148.9700012;149.4400024;148.2700043;149.1000061;147.0132599;59375000;;21.07.2021;0.506045455;0.025454545;0.8805;0.094045455;22
16.08.2021;148.5399933;151.1900024;146.4700012;151.1199951;149.0049438;103296000;;22.07.2021;0.571137931;0.034103448;0.879931034;0.086034483;29
17.08.2021;150.2299957;151.6799927;149.0899963;150.1900024;148.0880127;92229700;;23.07.2021;0.63656;0.02216;0.88188;0.096;25
18.08.2021;149.8000031;150.7200012;146.1499939;146.3600006;144.3115997;86326000;;24.07.2021;0.64775;0.00875;0.81925;0.172;4
19.08.2021;145.0299988;148;144.5;146.6999969;144.6468353;86960300;;25.07.2021;0.765714286;0.036571429;0.850285714;0.113142857;7
20.08.2021;147.4400024;148.5;146.7799988;148.1900024;146.1159668;60549600;;26.07.2021;0.515973684;0.021342105;0.901842105;0.076894737;38
23.08.2021;148.3099976;150.1900024;147.8899994;149.7100067;147.6147156;60131800;;27.07.2021;0.467214286;0.024214286;0.887160714;0.088732143;56
24.08.2021;149.4499969;150.8600006;149.1499939;149.6199951;147.5259705;48606400;;28.07.2021;0.467294118;0.032094118;0.885764706;0.082152941;85
25.08.2021;149.8099976;150.3200073;147.8000031;148.3600006;146.2835846;58991300;;29.07.2021;0.5325;0.041266667;0.865333333;0.093266667;30
26.08.2021;148.3500061;149.1199951;147.5099945;147.5399933;145.4750824;48597200;;30.07.2021;0.386103448;0.045137931;0.848724138;0.106206897;29
27.08.2021;147.4799957;148.75;146.8300018;148.6000061;146.5202332;55802400;;31.07.2021;0.74875;0.017375;0.8495;0.133125;8
30.08.2021;149;153.4900055;148.6100006;153.1199951;150.9769592;90956700;;1.08.2021;0.5294;0.0286;0.871;0.1006;5
31.08.2021;152.6600037;152.8000031;151.2899933;151.8300018;149.7050323;86453100;;2.08.2021;0.637157895;0.048526316;0.839684211;0.111789474;19
1.09.2021;152.8300018;154.9799957;152.3399963;152.5099945;150.3755188;80313700;;3.08.2021;0.672545455;0.024636364;0.888818182;0.086636364;22
2.09.2021;153.8699951;154.7200012;152.3999939;153.6499939;151.4995575;71115500;;4.08.2021;0.393428571;0.048714286;0.854857143;0.096357143;14
3.09.2021;153.7599945;154.6300049;153.0899963;154.3000031;152.1404419;57808700;;5.08.2021;0.224076923;0.050038462;0.880153846;0.069769231;26
7.09.2021;154.9700012;157.2599945;154.3899994;156.6900024;154.4970245;82278300;;6.08.2021;0.401852941;0.046470588;0.863088235;0.090647059;34
8.09.2021;156.9799957;157.0399933;153.9799957;155.1100006;152.9391174;74420200;;7.08.2021;0.513909091;0.023;0.842090909;0.134818182;11
9.09.2021;155.4900055;156.1100006;153.9499969;154.0700073;151.913681;57305700;;8.08.2021;0.590333333;0.063333333;0.729666667;0.207333333;3
10.09.2021;155;155.4799957;148.6999969;148.9700012;146.8850555;140893200;;9.08.2021;0.414181818;0.044363636;0.875818182;0.080090909;11
13.09.2021;150.6300049;151.4199982;148.75;149.5500031;147.4569397;102404300;;10.08.2021;0.64152381;0.024190476;0.886761905;0.089047619;21
14.09.2021;150.3500061;151.0700073;146.9100037;148.1199951;146.0469513;109296300;;11.08.2021;0.619;0.020863636;0.886363636;0.092636364;22
15.09.2021;148.5599976;149.4400024;146.3699951;149.0299988;146.9442139;83281300;;12.08.2021;0.345142857;0.043428571;0.89047619;0.066142857;21
16.09.2021;148.4400024;148.9700012;147.2200012;148.7899933;146.7075806;68034100;;13.08.2021;0.40344;0.04256;0.8732;0.0842;25
17.09.2021;148.8200073;148.8200073;145.7599945;146.0599976;144.0157776;129868800;;14.08.2021;0.3595;0.0361;0.8696;0.0945;10
20.09.2021;143.8000031;144.8399963;141.2700043;142.9400024;140.9394531;123478900;;15.08.2021;0.40675;0.04375;0.85525;0.101;4
21.09.2021;143.9299927;144.6000061;142.7799988;143.4299927;141.4225922;75834000;;16.08.2021;0.41265;0.0405;0.88625;0.0732;20
22.09.2021;144.4499969;146.4299927;143.6999969;145.8500061;143.8087158;76404300;;17.08.2021;0.682772727;0.027954545;0.876590909;0.095363636;22
23.09.2021;146.6499939;147.0800018;145.6399994;146.8300018;144.7749939;64838200;;18.08.2021;0.164352941;0.052529412;0.870235294;0.077176471;17
24.09.2021;145.6600037;147.4700012;145.5599976;146.9199982;144.8637695;53477900;;19.08.2021;0.254346154;0.053076923;0.854692308;0.092192308;26
27.09.2021;145.4700012;145.9600067;143.8200073;145.3699951;143.335434;74150700;;20.08.2021;0.416230769;0.034846154;0.895153846;0.070076923;26
28.09.2021;143.25;144.75;141.6900024;141.9100037;139.9238586;108972300;;21.08.2021;0.764;0.0262;0.8566;0.117;5
29.09.2021;142.4700012;144.4499969;142.0299988;142.8300018;140.8310089;74602000;;22.08.2021;0.7825;0.016;0.796;0.188;2
30.09.2021;143.6600037;144.3800049;141.2799988;141.5;139.5196075;89056700;;23.08.2021;0.442666667;0.026933333;0.885133333;0.087933333;15
1.10.2021;141.8999939;142.9199982;139.1100006;142.6499939;140.6535339;94639600;;24.08.2021;0.62425;0.0338;0.84735;0.11895;20
4.10.2021;141.7599945;142.2100067;138.2700043;139.1399994;137.192627;98322000;;25.08.2021;0.563884615;0.037923077;0.861038462;0.101038462;26
5.10.2021;139.4900055;142.2400055;139.3600006;141.1100006;139.1350555;80861100;;26.08.2021;0.742615385;0.019769231;0.883923077;0.096384615;13
6.10.2021;139.4700012;142.1499939;138.3699951;142;140.012619;83221100;;27.08.2021;0.503645161;0.031903226;0.852870968;0.115225806;31
7.10.2021;143.0599976;144.2200012;142.7200012;143.2899933;141.2845612;61732700;;28.08.2021;-0.0205;0.04475;0.87525;0.08;4
8.10.2021;144.0299988;144.1799927;142.5599976;142.8999939;140.8999939;58773200;;29.08.2021;0.989;0.049;0.867;0.083;1
11.10.2021;142.2700043;144.8099976;141.8099976;142.8099976;140.8112946;64452200;;30.08.2021;0.566142857;0.022314286;0.8926;0.085028571;35
12.10.2021;143.2299957;143.25;141.0399933;141.5099945;139.5294647;73035900;;31.08.2021;0.519405405;0.03127027;0.870540541;0.098162162;37
13.10.2021;141.2400055;141.3999939;139.1999969;140.9100037;138.9378815;78762700;;1.09.2021;0.507483871;0.034967742;0.87116129;0.093935484;31
14.10.2021;142.1100006;143.8800049;141.5099945;143.7599945;141.7479401;69907100;;2.09.2021;0.520571429;0.032;0.884785714;0.083238095;42
15.10.2021;143.7700043;144.8999939;143.5099945;144.8399963;142.8128662;67940300;;3.09.2021;0.134470588;0.042117647;0.876764706;0.081058824;17
18.10.2021;143.4499969;146.8399963;143.1600037;146.5500031;144.4989471;85589200;;4.09.2021;0.098333333;0.06;0.889666667;0.050666667;3
19.10.2021;147.0099945;149.1699982;146.5500031;148.7599945;146.6779938;76378900;;5.09.2021;0.72;0.022;0.8875;0.0905;2
20.10.2021;148.6999969;149.75;148.1199951;149.2599945;147.17099;58418800;;6.09.2021;0.995;0.017666667;0.864;0.118;3
21.10.2021;148.8099976;149.6399994;147.8699951;149.4799957;147.3879242;61421000;;7.09.2021;0.583473684;0.016026316;0.914263158;0.069684211;38
22.10.2021;149.6900024;150.1799927;148.6399994;148.6900024;146.6089935;58883400;;8.09.2021;0.287;0.042;0.885580645;0.072451613;31
25.10.2021;148.6799927;149.3699951;147.6199951;148.6399994;146.5596771;50720600;;9.09.2021;0.789869565;0.01973913;0.868565217;0.11173913;23
26.10.2021;149.3300018;150.8399963;149.0099945;149.3200073;147.2301636;60893400;;10.09.2021;0.459362319;0.041231884;0.882492754;0.076202899;69
27.10.2021;149.3600006;149.7299957;148.4900055;148.8500061;146.7667542;56094900;;11.09.2021;0.49425;0.070625;0.826125;0.103125;8
28.10.2021;149.8200073;153.1699982;149.7200012;152.5700073;150.4346771;100077900;;12.09.2021;0.124357143;0.060785714;0.863;0.076285714;14
29.10.2021;147.2200012;149.9400024;146.4100037;149.8000031;147.7034302;124953200;;13.09.2021;0.15268;0.03916;0.89262;0.06826;50
1.11.2021;148.9900055;149.6999969;147.8000031;148.9600067;146.8752136;74588300;;14.09.2021;0.341205607;0.031523364;0.906841121;0.06164486;107
2.11.2021;148.6600037;151.5700073;148.6499939;150.0200043;147.9203796;69122000;;15.09.2021;0.358521739;0.040130435;0.868326087;0.091543478;46
3.11.2021;150.3899994;151.9700012;149.8200073;151.4900055;149.369812;54511500;;16.09.2021;0.392269231;0.047461538;0.857807692;0.094769231;26
4.11.2021;151.5800018;152.4299927;150.6399994;150.9600067;148.847229;60394600;;17.09.2021;0.432172414;0.036413793;0.871310345;0.092275862;29
5.11.2021;151.8899994;152.1999969;150.0599976;151.2799988;149.3804169;65463900;;18.09.2021;-0.1114;0.0686;0.878;0.0536;5
8.11.2021;151.4100037;151.5700073;150.1600037;150.4400024;148.5509796;55020900;;19.09.2021;0.7008;0.0312;0.8412;0.1272;5
9.11.2021;150.1999969;151.4299927;150.0599976;150.8099976;148.9163208;56787900;;20.09.2021;0.304;0.047194444;0.833222222;0.119666667;36
10.11.2021;150.0200043;150.1300049;147.8500061;147.9199982;146.0626068;65187100;;21.09.2021;0.490074074;0.031148148;0.862259259;0.10662963;27
11.11.2021;148.9600067;149.4299927;147.6799927;147.8699951;146.0132599;41000000;;22.09.2021;0.20371875;0.049;0.86971875;0.08125;32
12.11.2021;148.4299927;150.3999939;147.4799957;149.9900055;148.1066284;63804000;;23.09.2021;0.277775;0.0375;0.874475;0.08805;40
15.11.2021;150.3699951;151.8800049;149.4299927;150;148.1164856;59222800;;24.09.2021;0.6919;0.0182;0.8533;0.1283;10
16.11.2021;149.9400024;151.4900055;149.3399963;151;149.1039429;59256200;;25.09.2021;0.9905;0.023;0.865166667;0.1115;6
17.11.2021;151;155;150.9900055;153.4900055;151.5626831;88807000;;26.09.2021;0.46875;0.06675;0.73975;0.193;4
18.11.2021;153.7100067;158.6699982;153.0500031;157.8699951;155.8876801;137827700;;27.09.2021;0.6027;0.0567;0.83825;0.1053;20
19.11.2021;157.6499939;161.0200043;156.5299988;160.5500031;158.5340271;117305600;;28.09.2021;0.4648;0.04332;0.85384;0.10272;25
22.11.2021;161.6799927;165.6999969;161;161.0200043;158.9981232;117467900;;29.09.2021;0.191142857;0.045761905;0.873904762;0.080333333;21
23.11.2021;161.1199951;161.8000031;159.0599976;161.4100037;159.383255;96041900;;30.09.2021;0.489642857;0.041;0.852428571;0.106571429;14
24.11.2021;160.75;162.1399994;159.6399994;161.9400024;159.9065704;69463600;;1.10.2021;0.662736842;0.026947368;0.890315789;0.082578947;19
26.11.2021;159.5700073;160.4499969;156.3600006;156.8099976;154.8410034;76959800;;2.10.2021;0.424;0.043666667;0.882166667;0.074333333;6
29.11.2021;159.3699951;161.1900024;158.7899933;160.2400055;158.2279205;88748200;;3.10.2021;0.588142857;0.028857143;0.868;0.103142857;7
30.11.2021;159.9900055;165.5200043;159.9199982;165.3000031;163.2243652;174048100;;4.10.2021;0.513071429;0.040785714;0.852642857;0.106535714;28
1.12.2021;167.4799957;170.3000031;164.5299988;164.7700043;162.7010498;152052500;;5.10.2021;0.386818182;0.025272727;0.904121212;0.070515152;33
2.12.2021;158.7400055;164.1999969;157.8000031;163.7599945;161.7037048;136739200;;6.10.2021;0.351117647;0.050705882;0.860411765;0.088705882;17
3.12.2021;164.0200043;164.9600067;159.7200012;161.8399963;159.8078308;118023100;;7.10.2021;0.475368421;0.032578947;0.899894737;0.067368421;19
6.12.2021;164.2899933;167.8800049;164.2799988;165.3200073;163.2441254;107497000;;8.10.2021;0.4641;0.0403;0.87825;0.08155;20
7.12.2021;169.0800018;171.5800018;168.3399963;171.1799927;169.0305481;120405400;;9.10.2021;0.1824;0.072;0.8164;0.1118;5
8.12.2021;172.1300049;175.9600067;170.6999969;175.0800018;172.8815765;116998900;;10.10.2021;0.3695;0.041;0.8755;0.0835;2
9.12.2021;174.9100037;176.75;173.9199982;174.5599976;172.3680878;108923700;;11.10.2021;0.598125;0.0379375;0.8475;0.114625;16
10.12.2021;175.2100067;179.6300049;174.6900024;179.4499969;177.1966858;115402700;;12.10.2021;0.169969697;0.04769697;0.879060606;0.073121212;33
13.12.2021;181.1199951;182.1300049;175.5299988;175.7400055;173.5332947;153237000;;13.10.2021;0.044788462;0.066230769;0.868076923;0.065596154;52
14.12.2021;175.25;177.7400055;172.2100067;174.3300018;172.1410065;139380400;;14.10.2021;0.615387097;0.038548387;0.870032258;0.091387097;31
15.12.2021;175.1100006;179.5;172.3099976;179.3000031;177.0485992;131063300;;15.10.2021;0.423392857;0.057785714;0.84075;0.101464286;28
16.12.2021;179.2799988;181.1399994;170.75;172.2599945;170.0969696;150185800;;17.10.2021;0.4466;0.065;0.8324;0.1024;5
17.12.2021;169.9299927;173.4700012;169.6900024;171.1399994;168.9910278;195432700;;18.10.2021;0.561036364;0.024272727;0.893527273;0.082290909;55
20.12.2021;168.2799988;170.5800018;167.4600067;169.75;167.6184998;107499100;;19.10.2021;0.389487805;0.016560976;0.920926829;0.062634146;41
21.12.2021;171.5599976;173.1999969;169.1199951;172.9900055;170.8178253;91185900;;20.10.2021;0.648;0.0158125;0.886375;0.097875;16
22.12.2021;173.0399933;175.8600006;172.1499939;175.6399994;173.4345551;92135300;;21.10.2021;0.388617647;0.054323529;0.859;0.086617647;34
23.12.2021;175.8500061;176.8500061;175.2700043;176.2799988;174.0664978;68356600;;22.10.2021;0.337291667;0.052458333;0.8720625;0.075416667;48
27.12.2021;177.0899963;180.4199982;177.0700073;180.3300018;178.0656586;74919600;;23.10.2021;0.6725;0.0465;0.836875;0.116625;8
28.12.2021;180.1600037;181.3300018;178.5299988;179.2899933;177.0387115;79144300;;24.10.2021;0.485153846;0.043692308;0.864923077;0.091692308;13
29.12.2021;179.3300018;180.6300049;178.1399994;179.3800049;177.1275787;62348900;;25.10.2021;0.625756757;0.034459459;0.865540541;0.100081081;37
30.12.2021;179.4700012;180.5700073;178.0899963;178.1999969;175.9624023;59773000;;26.10.2021;0.629780488;0.044804878;0.862585366;0.092682927;41
31.12.2021;178.0899963;179.2299957;177.2599945;177.5700073;175.3403473;64062300;;27.10.2021;0.565888889;0.037611111;0.860083333;0.102277778;36
3.01.2022;177.8300018;182.8800049;177.7100067;182.0099945;179.7245483;104487900;;28.10.2021;0.506865854;0.038878049;0.879634146;0.081512195;82
4.01.2022;182.6300049;182.9400024;179.1199951;179.6999969;177.4435577;99310400;;29.10.2021;0.286201681;0.072857143;0.847361345;0.079815126;119
5.01.2022;179.6100006;180.1699982;174.6399994;174.9199982;172.7236023;94537600;;30.10.2021;0.455125;0.03825;0.8735;0.088;8
6.01.2022;172.6999969;175.3000031;171.6399994;172;169.8402405;96904000;;31.10.2021;0.48775;0.056375;0.832875;0.110875;8
7.01.2022;172.8899994;174.1399994;171.0299988;172.1699982;170.0081482;86709100;;1.11.2021;0.471321429;0.052892857;0.849;0.098;28
10.01.2022;169.0800018;172.5;168.1699982;172.1900024;170.0278778;106765600;;2.11.2021;0.592806452;0.03916129;0.865870968;0.095129032;31
11.01.2022;172.3200073;175.1799927;170.8200073;175.0800018;172.8815765;76138300;;3.11.2021;0.699380952;0.034380952;0.85847619;0.107;21
12.01.2022;176.1199951;177.1799927;174.8200073;175.5299988;173.3259277;74805200;;4.11.2021;0.547034483;0.024586207;0.873068966;0.102275862;29
13.01.2022;175.7799988;176.6199951;171.7899933;172.1900024;170.0278778;84505800;;5.11.2021;0.498555556;0.0375;0.862444444;0.100111111;18
14.01.2022;171.3399963;173.7799988;171.0899963;173.0700073;170.8968353;80440800;;6.11.2021;0.494375;0.04325;0.86525;0.0915;8
18.01.2022;171.5099945;172.5399933;169.4100037;169.8000031;167.6678925;90956700;;7.11.2021;0.515;0.0465;0.875;0.0785;4
19.01.2022;170;171.0800018;165.9400024;166.2299957;164.1427002;94815000;;8.11.2021;0.7765;0.016;0.874;0.11;14
20.01.2022;166.9799957;169.6799927;164.1799927;164.5099945;162.4442749;91420500;;9.11.2021;0.526526316;0.024473684;0.901631579;0.074052632;19
21.01.2022;164.4199982;166.3300018;162.3000031;162.4100037;160.3706818;122848900;;10.11.2021;0.255888889;0.046296296;0.875037037;0.078703704;27
24.01.2022;160.0200043;162.3000031;154.6999969;161.6199951;159.5905914;162294600;;11.11.2021;0.762941176;0.019823529;0.865294118;0.114941176;17
25.01.2022;158.9799957;162.7599945;157.0200043;159.7799988;157.7736969;115798400;;12.11.2021;0.35862963;0.046333333;0.865296296;0.088296296;27
26.01.2022;163.5;164.3899994;157.8200073;159.6900024;157.6848297;108275300;;13.11.2021;0.082166667;0.081;0.804166667;0.115166667;6
27.01.2022;162.4499969;163.8399963;158.2799988;159.2200012;157.2207031;121954600;;14.11.2021;0.6132;0.0332;0.8686;0.0984;5
28.01.2022;165.7100067;170.3500061;162.8000031;170.3300018;168.1912231;179935700;;15.11.2021;0.819538462;0.026307692;0.887384615;0.086615385;13
31.01.2022;170.1600037;175;169.5099945;174.7799988;172.5853119;115541600;;16.11.2021;0.555068966;0.023793103;0.887275862;0.088931034;29
1.02.2022;174.0099945;174.8399963;172.3099976;174.6100006;172.4174652;86213900;;17.11.2021;0.3579;0.040833333;0.877266667;0.0819;30
2.02.2022;174.75;175.8800049;173.3300018;175.8399963;173.6320343;84914300;;18.11.2021;0.47628125;0.03440625;0.8905625;0.07509375;32
3.02.2022;174.4799957;176.2400055;172.1199951;172.8999939;170.7289429;89418100;;19.11.2021;0.457772727;0.036636364;0.855363636;0.108022727;44
4.02.2022;171.6799927;174.1000061;170.6799927;172.3899994;170.4422302;82465400;;20.11.2021;0.8856;0.017;0.8228;0.1602;5
7.02.2022;172.8600006;173.9499969;170.9499969;171.6600037;169.7204742;77251200;;21.11.2021;0.7166;0.0368;0.7972;0.166;5
8.02.2022;171.7299957;175.3500061;171.4299927;174.8300018;172.8546753;74829200;;22.11.2021;0.664217391;0.028130435;0.85973913;0.112043478;23
